id	ts	dur	category	name	track_id	track_name	thread_name	utid	tid	process_name	upid	pid	depth	parent_id	arg_set_id
1927540	339199319333000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1927509	1227
1927562	339199319379000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927576	339199319406000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927590	339199319434000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927604	339199319461000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927618	339199319489000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927632	339199319516000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927646	339199319541000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927660	339199319566000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927674	339199319591000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927688	339199319617000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927702	339199319643000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927716	339199319668000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927730	339199319693000	0	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1927744	339199319717000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1927509	1227
1928014	339199320550000	24000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1928044	339199320639000	4000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1928124	339199320880000	340000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1928228	339199321221000	319000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1928328	339199321541000	242000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1928345	339199321580000	185000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1928328	1227
1928398	339199321701000	50000	null	vad.dashing.tbox.SupportedMediaPlayer$Companion.fromPackage: (Ljava/lang/String;)Lvad/dashing/tbox/SupportedMediaPlayer;	0	null	main	1	909	null	null	null	17	1928345	1227
1928611	339199322356000	11000	null	vad.dashing.tbox.FloatingDashboardWidgetConfig.<init>: (Ljava/lang/String;ZZZFIIILjava/lang/Integer;Ljava/lang/Integer;Ljava/util/List;Ljava/lang/String;ZZLjava/lang/String;Ljava/lang/Integer;)V	0	null	main	1	909	null	null	null	15	1927404	369
1928700	339199322571000	591000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseMediaPlayers: (Lorg/json/JSONObject;)Ljava/util/List;	0	null	main	1	909	null	null	null	15	1927404	1228
1928725	339199322618000	543000	null	vad.dashing.tbox.MediaControlServiceKt.orderedMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/List;	0	null	main	1	909	null	null	null	16	1928700	1227
1928727	339199322620000	52000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	17	1928725	1227
1928756	339199322673000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1928725	1227
1928778	339199322719000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928792	339199322745000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928806	339199322770000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928820	339199322795000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928834	339199322820000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928848	339199322845000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928862	339199322869000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928876	339199322895000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928890	339199322920000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928904	339199322945000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928918	339199322970000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928932	339199322995000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928946	339199323020000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1928960	339199323044000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1928725	1227
1929230	339199323775000	22000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1929260	339199323856000	3000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1929340	339199324096000	334000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1929444	339199324431000	314000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1929544	339199324746000	229000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1929561	339199324783000	174000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1929544	1227
1929614	339199324895000	50000	null	vad.dashing.tbox.SupportedMediaPlayer$Companion.fromPackage: (Ljava/lang/String;)Lvad/dashing/tbox/SupportedMediaPlayer;	0	null	main	1	909	null	null	null	17	1929561	1227
1929827	339199325553000	12000	null	vad.dashing.tbox.FloatingDashboardWidgetConfig.<init>: (Ljava/lang/String;ZZZFIIILjava/lang/Integer;Ljava/lang/Integer;Ljava/util/List;Ljava/lang/String;ZZLjava/lang/String;Ljava/lang/Integer;)V	0	null	main	1	909	null	null	null	15	1927404	369
1929909	339199325745000	604000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseMediaPlayers: (Lorg/json/JSONObject;)Ljava/util/List;	0	null	main	1	909	null	null	null	15	1927404	1228
1929934	339199325791000	557000	null	vad.dashing.tbox.MediaControlServiceKt.orderedMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/List;	0	null	main	1	909	null	null	null	16	1929909	1227
1929936	339199325793000	53000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	17	1929934	1227
1929965	339199325848000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1929934	1227
1929987	339199325905000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930001	339199325931000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930015	339199325956000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930029	339199325982000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930043	339199326006000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930057	339199326032000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930071	339199326056000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930085	339199326081000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930099	339199326106000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930113	339199326131000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930127	339199326156000	0	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930141	339199326180000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930155	339199326205000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930169	339199326230000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1929934	1227
1930439	339199326968000	23000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1930469	339199327052000	3000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1930549	339199327292000	335000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1930653	339199327628000	374000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1930753	339199328003000	238000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1930770	339199328042000	181000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1930753	1227
1930823	339199328160000	50000	null	vad.dashing.tbox.SupportedMediaPlayer$Companion.fromPackage: (Ljava/lang/String;)Lvad/dashing/tbox/SupportedMediaPlayer;	0	null	main	1	909	null	null	null	17	1930770	1227
1931036	339199328814000	12000	null	vad.dashing.tbox.FloatingDashboardWidgetConfig.<init>: (Ljava/lang/String;ZZZFIIILjava/lang/Integer;Ljava/lang/Integer;Ljava/util/List;Ljava/lang/String;ZZLjava/lang/String;Ljava/lang/Integer;)V	0	null	main	1	909	null	null	null	15	1927404	369
1931118	339199329008000	593000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseMediaPlayers: (Lorg/json/JSONObject;)Ljava/util/List;	0	null	main	1	909	null	null	null	15	1927404	1228
1931143	339199329054000	546000	null	vad.dashing.tbox.MediaControlServiceKt.orderedMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/List;	0	null	main	1	909	null	null	null	16	1931118	1227
1931145	339199329057000	52000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	17	1931143	1227
1931174	339199329110000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1931143	1227
1931196	339199329158000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931210	339199329184000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931224	339199329209000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931238	339199329235000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931252	339199329260000	0	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931266	339199329285000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931280	339199329309000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931294	339199329334000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931308	339199329359000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931322	339199329384000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931336	339199329409000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931350	339199329434000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931364	339199329458000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931378	339199329483000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1931143	1227
1931648	339199330249000	26000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1931678	339199330334000	5000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1931758	339199330582000	350000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1931862	339199330933000	314000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1931962	339199331248000	244000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1931979	339199331286000	188000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1931962	1227
1932032	339199331411000	49000	null	vad.dashing.tbox.SupportedMediaPlayer$Companion.fromPackage: (Ljava/lang/String;)Lvad/dashing/tbox/SupportedMediaPlayer;	0	null	main	1	909	null	null	null	17	1931979	1227
1932245	339199332100000	13000	null	vad.dashing.tbox.FloatingDashboardWidgetConfig.<init>: (Ljava/lang/String;ZZZFIIILjava/lang/Integer;Ljava/lang/Integer;Ljava/util/List;Ljava/lang/String;ZZLjava/lang/String;Ljava/lang/Integer;)V	0	null	main	1	909	null	null	null	15	1927404	369
1932327	339199332296000	595000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseMediaPlayers: (Lorg/json/JSONObject;)Ljava/util/List;	0	null	main	1	909	null	null	null	15	1927404	1228
1932352	339199332342000	548000	null	vad.dashing.tbox.MediaControlServiceKt.orderedMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/List;	0	null	main	1	909	null	null	null	16	1932327	1227
1932354	339199332345000	53000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	17	1932352	1227
1932383	339199332399000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1932352	1227
1932405	339199332448000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932419	339199332474000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932433	339199332499000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932447	339199332524000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932461	339199332549000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932475	339199332573000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932489	339199332598000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932503	339199332623000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932517	339199332647000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932531	339199332672000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932545	339199332696000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932559	339199332721000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932573	339199332746000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932587	339199332772000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1932352	1227
1932857	339199333505000	24000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1932887	339199333589000	3000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1932967	339199333830000	334000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1933071	339199334164000	316000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1933171	339199334481000	222000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1933188	339199334516000	170000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1933171	1227
1933241	339199334625000	50000	null	vad.dashing.tbox.SupportedMediaPlayer$Companion.fromPackage: (Ljava/lang/String;)Lvad/dashing/tbox/SupportedMediaPlayer;	0	null	main	1	909	null	null	null	17	1933188	1227
1933454	339199335295000	12000	null	vad.dashing.tbox.FloatingDashboardWidgetConfig.<init>: (Ljava/lang/String;ZZZFIIILjava/lang/Integer;Ljava/lang/Integer;Ljava/util/List;Ljava/lang/String;ZZLjava/lang/String;Ljava/lang/Integer;)V	0	null	main	1	909	null	null	null	15	1927404	369
1933536	339199335489000	588000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseMediaPlayers: (Lorg/json/JSONObject;)Ljava/util/List;	0	null	main	1	909	null	null	null	15	1927404	1228
1933561	339199335534000	542000	null	vad.dashing.tbox.MediaControlServiceKt.orderedMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/List;	0	null	main	1	909	null	null	null	16	1933536	1227
1933563	339199335536000	53000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	17	1933561	1227
1933592	339199335590000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getEntries: ()Lkotlin/enums/EnumEntries;	0	null	main	1	909	null	null	null	17	1933561	1227
1933614	339199335637000	2000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933628	339199335663000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933642	339199335688000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933656	339199335712000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933670	339199335737000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933684	339199335762000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933698	339199335787000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933712	339199335811000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933726	339199335836000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933740	339199335861000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933754	339199335886000	0	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933768	339199335910000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933782	339199335936000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1933796	339199335960000	1000	null	vad.dashing.tbox.SupportedMediaPlayer.getPackageName: ()Ljava/lang/String;	0	null	main	1	909	null	null	null	17	1933561	1227
1934066	339199336694000	24000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetScale: (F)F	0	null	main	1	909	null	null	null	15	1927404	1228
1934096	339199336779000	3000	null	vad.dashing.tbox.WidgetConfigCodecKt.normalizeWidgetShape: (I)I	0	null	main	1	909	null	null	null	15	1927404	1228
1934176	339199337023000	336000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1934280	339199337360000	316000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseBackgroundColor: (Lorg/json/JSONObject;Ljava/lang/String;)Ljava/lang/Integer;	0	null	main	1	909	null	null	null	15	1927404	1228
1934380	339199337677000	226000	null	vad.dashing.tbox.WidgetConfigCodecKt.parseSelectedMediaPlayer: (Lorg/json/JSONObject;Ljava/util/List;)Ljava/lang/String;	0	null	main	1	909	null	null	null	15	1927404	1228
1934397	339199337712000	174000	null	vad.dashing.tbox.MediaControlServiceKt.normalizeMediaPlayerPackages: (Ljava/util/Collection;)Ljava/util/Set;	0	null	main	1	909	null	null	null	16	1934380	1227
